id,instructions,instructionsLastChangedAt,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,stageIndex,stageIndexLastChangedAt,name,nameLastChangedAt,index,indexLastChangedAt,start,startLastChangedAt,batchID,batchIDLastChangedAt,label,labelLastChangedAt,guesserOrder,guesserOrderLastChangedAt,decision,decisionLastChangedAt,target,targetLastChangedAt,verb,verbLastChangedAt,directorOrder,directorOrderLastChangedAt,images,imagesLastChangedAt
01HN6GCC26PTBVJB0GZE9K84PM,,2024-01-27T22:24:27.718422936Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:27.718422936Z,false,2024-01-27T22:24:27.718422936Z,1,2024-01-27T22:24:49.193039719Z,Round 42,2024-01-27T22:24:27.718422936Z,43,2024-01-27T22:24:27.718422936Z,false,2024-01-27T22:24:27.718422936Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:27.718422936Z,jug,2024-01-27T22:24:27.718422936Z,,,,,,,,,,,,
01HN6GCC41NRQPKTS392SHKQPY,,2024-01-27T22:24:27.777846522Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:27.777846522Z,false,2024-01-27T22:24:27.777846522Z,1,2024-01-27T22:24:49.296956736Z,Round 41,2024-01-27T22:24:27.777846522Z,42,2024-01-27T22:24:27.777846522Z,false,2024-01-27T22:24:27.777846522Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:27.777846522Z,cup,2024-01-27T22:24:27.777846522Z,,,,,,,,,,,,
01HN6GCC5VBXVMVD0RHF1CBF0Y,,2024-01-27T22:24:27.835714108Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:27.835714108Z,false,2024-01-27T22:24:27.835714108Z,1,2024-01-27T22:24:49.437141979Z,Round 44,2024-01-27T22:24:27.835714108Z,45,2024-01-27T22:24:27.835714108Z,false,2024-01-27T22:24:27.835714108Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:27.835714108Z,artist,2024-01-27T22:24:27.835714108Z,,,,,,,,,,,,
01HN6GCC7ANA4KM94076H4D7G4,,2024-01-27T22:24:27.882085241Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:27.882085241Z,false,2024-01-27T22:24:27.882085241Z,1,2024-01-27T22:24:49.617258375Z,Round 43,2024-01-27T22:24:27.882085241Z,44,2024-01-27T22:24:27.882085241Z,false,2024-01-27T22:24:27.882085241Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:27.882085241Z,chef,2024-01-27T22:24:27.882085241Z,,,,,,,,,,,,
01HN6GCC8MHA5BQFMQ1C1XQA1F,,2024-01-27T22:24:27.924554356Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:27.924554356Z,false,2024-01-27T22:24:27.924554356Z,2,2024-01-27T22:25:03.770733592Z,Round 61,2024-01-27T22:24:27.924554356Z,65,2024-01-27T22:24:27.924554356Z,false,2024-01-27T22:24:27.924554356Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:27.924554356Z,NA,2024-01-27T22:24:27.924554356Z,"[""cowboy-toss-ball-monk"",""cowboy-toss-book-swimmer"",""cowboy-toss-apple-doctor"",""cowboy-toss-banana-soldier""]",2024-01-27T22:24:27.924554356Z,,,cowboy-toss-banana-soldier,2024-01-27T22:24:27.924554356Z,toss,2024-01-27T22:24:27.924554356Z,"[""cowboy-toss-banana-soldier"",""cowboy-toss-apple-doctor"",""cowboy-toss-book-swimmer"",""cowboy-toss-ball-monk""]",2024-01-27T22:24:27.924554356Z,"[""cowboy-toss-banana-soldier"",""cowboy-toss-book-swimmer"",""cowboy-toss-ball-monk"",""cowboy-toss-apple-doctor""]",2024-01-27T22:24:27.924554356Z
01HN6GCCARXTAM95ZT8CKADRQW,,2024-01-27T22:24:27.992843595Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:27.992843595Z,false,2024-01-27T22:24:27.992843595Z,1,2024-01-27T22:24:49.822703583Z,Round 45,2024-01-27T22:24:27.992843595Z,46,2024-01-27T22:24:27.992843595Z,false,2024-01-27T22:24:27.992843595Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:27.992843595Z,palette,2024-01-27T22:24:27.992843595Z,,,,,,,,,,,,
01HN6GCCDNBS8AJ8AG1ZNCG751,,2024-01-27T22:24:28.085112505Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:28.085112505Z,false,2024-01-27T22:24:28.085112505Z,1,2024-01-27T22:24:49.822703583Z,Round 46,2024-01-27T22:24:28.085112505Z,47,2024-01-27T22:24:28.085112505Z,false,2024-01-27T22:24:28.085112505Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:28.085112505Z,cowboy,2024-01-27T22:24:28.085112505Z,,,,,,,,,,,,
01HN6GCCFT25JG4TQ92AAHT494,,2024-01-27T22:24:28.154220761Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:28.154220761Z,false,2024-01-27T22:24:28.154220761Z,1,2024-01-27T22:24:49.939732796Z,Round 47,2024-01-27T22:24:28.154220761Z,48,2024-01-27T22:24:28.154220761Z,false,2024-01-27T22:24:28.154220761Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:28.154220761Z,pirate,2024-01-27T22:24:28.154220761Z,,,,,,,,,,,,
01HN6GCCHY55MD4XZB9DKS1WWN,,2024-01-27T22:24:28.222211993Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:28.222211993Z,false,2024-01-27T22:24:28.222211993Z,1,2024-01-27T22:24:50.076984404Z,Round 48,2024-01-27T22:24:28.222211993Z,49,2024-01-27T22:24:28.222211993Z,false,2024-01-27T22:24:28.222211993Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:28.222211993Z,apple,2024-01-27T22:24:28.222211993Z,,,,,,,,,,,,
01HN6GCCMBS22C2DCF68C72Q74,example,2024-01-27T22:24:28.29929343Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:28.29929343Z,false,2024-01-27T22:24:28.29929343Z,1,2024-01-27T22:24:50.266347534Z,Round 49,2024-01-27T22:24:28.29929343Z,50,2024-01-27T22:24:28.29929343Z,false,2024-01-27T22:24:28.29929343Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:28.29929343Z,,,,,,,,,,,,,,
01HN6GCCPG7Y1K5K8V0RQQXB6E,,2024-01-27T22:24:28.368354357Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:28.368354357Z,false,2024-01-27T22:24:28.368354357Z,2,2024-01-27T22:25:05.092723096Z,Round 49,2024-01-27T22:24:28.368354357Z,51,2024-01-27T22:24:28.368354357Z,false,2024-01-27T22:24:28.368354357Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:28.368354357Z,The waitress dropped the banana,2024-01-27T22:24:28.368354357Z,"[""waitress-drop-banana"",""chef-point (at)-clown"",""pirate-eat-banana"",""artist-elbow-doctor""]",2024-01-27T22:24:28.368354357Z,,,waitress-drop-banana,2024-01-27T22:24:28.368354357Z,drop,2024-01-27T22:24:28.368354357Z,"[""artist-elbow-doctor"",""pirate-eat-banana"",""waitress-drop-banana"",""chef-point (at)-clown""]",2024-01-27T22:24:28.368354357Z,"[""waitress-drop-banana"",""pirate-eat-banana"",""chef-point (at)-clown"",""artist-elbow-doctor""]",2024-01-27T22:24:28.368354357Z
01HN6GCCS1WWBEBB8YDQ89FD8M,,2024-01-27T22:24:28.44937095Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:28.44937095Z,false,2024-01-27T22:24:28.44937095Z,2,2024-01-27T22:24:50.655492349Z,Round 50,2024-01-27T22:24:28.44937095Z,52,2024-01-27T22:24:28.44937095Z,false,2024-01-27T22:24:28.44937095Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:28.44937095Z,The chef decorated the cake,2024-01-27T22:24:28.44937095Z,"[""pirate-slap-burglar"",""chef-decorate-cake"",""pirate-shake-jug"",""ballerina-pick up-boxer""]",2024-01-27T22:24:28.44937095Z,,,chef-decorate-cake,2024-01-27T22:24:28.44937095Z,decorate,2024-01-27T22:24:28.44937095Z,"[""ballerina-pick up-boxer"",""chef-decorate-cake"",""pirate-shake-jug"",""pirate-slap-burglar""]",2024-01-27T22:24:28.44937095Z,"[""ballerina-pick up-boxer"",""pirate-shake-jug"",""chef-decorate-cake"",""pirate-slap-burglar""]",2024-01-27T22:24:28.44937095Z
01HN6GCCWER731B730XF4MD7VR,choice,2024-01-27T22:24:28.559019693Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:28.559019693Z,false,2024-01-27T22:24:28.559019693Z,1,2024-01-27T22:24:51.058348978Z,Round 51,2024-01-27T22:24:28.559019693Z,53,2024-01-27T22:24:28.559019693Z,false,2024-01-27T22:24:28.559019693Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:28.559019693Z,,,,,,,,,,,,,,
01HN6GCCZ4P5VHG6PGSBNWTP60,,2024-01-27T22:24:28.644992081Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:28.644992081Z,false,2024-01-27T22:24:28.644992081Z,1,2024-01-27T22:24:51.058348978Z,Round 51,2024-01-27T22:24:28.644992081Z,54,2024-01-27T22:24:28.644992081Z,false,2024-01-27T22:24:28.644992081Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:28.644992081Z,,,,,,,,,,,,,,
01HN6GCDDP905XFAME1T4R6NX0,,2024-01-27T22:24:29.111195644Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:29.111195644Z,false,2024-01-27T22:24:29.111195644Z,2,2024-01-27T22:25:05.683956518Z,Round 52,2024-01-27T22:24:29.111195644Z,56,2024-01-27T22:24:29.111195644Z,false,2024-01-27T22:24:29.111195644Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:29.111195644Z,NA,2024-01-27T22:24:29.111195644Z,"[""cowboy-offer-banana-soldier"",""cowboy-offer-banana-sailor"",""cowboy-offer-banana-monk"",""cowboy-offer-banana-boxer""]",2024-01-27T22:24:29.111195644Z,,,cowboy-offer-banana-monk,2024-01-27T22:24:29.111195644Z,offer,2024-01-27T22:24:29.111195644Z,"[""cowboy-offer-banana-soldier"",""cowboy-offer-banana-sailor"",""cowboy-offer-banana-boxer"",""cowboy-offer-banana-monk""]",2024-01-27T22:24:29.111195644Z,"[""cowboy-offer-banana-monk"",""cowboy-offer-banana-sailor"",""cowboy-offer-banana-boxer"",""cowboy-offer-banana-soldier""]",2024-01-27T22:24:29.111195644Z
01HN6GCDG6VN9QHY1SK825A7BX,,2024-01-27T22:24:29.190951485Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:29.190951485Z,false,2024-01-27T22:24:29.190951485Z,2,2024-01-27T22:25:05.657141645Z,Round 53,2024-01-27T22:24:29.190951485Z,57,2024-01-27T22:24:29.190951485Z,false,2024-01-27T22:24:29.190951485Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:29.190951485Z,NA,2024-01-27T22:24:29.190951485Z,"[""ballerina-hug-sailor"",""artist-reach (for)-cup"",""cowboy-take off-hat"",""chef-tickle-burglar""]",2024-01-27T22:24:29.190951485Z,,,artist-reach (for)-cup,2024-01-27T22:24:29.190951485Z,reach (for),2024-01-27T22:24:29.190951485Z,"[""artist-reach (for)-cup"",""ballerina-hug-sailor"",""chef-tickle-burglar"",""cowboy-take off-hat""]",2024-01-27T22:24:29.190951485Z,"[""artist-reach (for)-cup"",""chef-tickle-burglar"",""ballerina-hug-sailor"",""cowboy-take off-hat""]",2024-01-27T22:24:29.190951485Z
01HN6GCDKEF8M1Q1AZ6BHP76TF,,2024-01-27T22:24:29.294803773Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:29.294803773Z,false,2024-01-27T22:24:29.294803773Z,2,2024-01-27T22:25:05.784218824Z,Round 54,2024-01-27T22:24:29.294803773Z,58,2024-01-27T22:24:29.294803773Z,false,2024-01-27T22:24:29.294803773Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:29.294803773Z,NA,2024-01-27T22:24:29.294803773Z,"[""pirate-wink-doctor"",""ballerina-attack-monk"",""pirate-smile-monk"",""artist-examine-apple""]",2024-01-27T22:24:29.294803773Z,,,pirate-smile-monk,2024-01-27T22:24:29.294803773Z,smile,2024-01-27T22:24:29.294803773Z,"[""ballerina-attack-monk"",""pirate-wink-doctor"",""pirate-smile-monk"",""artist-examine-apple""]",2024-01-27T22:24:29.294803773Z,"[""pirate-smile-monk"",""artist-examine-apple"",""pirate-wink-doctor"",""ballerina-attack-monk""]",2024-01-27T22:24:29.294803773Z
01HN6GCDQ4RW84Z98207RYYDGM,,2024-01-27T22:24:29.412868758Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:29.412868758Z,false,2024-01-27T22:24:29.412868758Z,2,2024-01-27T22:25:06.978290139Z,Round 55,2024-01-27T22:24:29.412868758Z,59,2024-01-27T22:24:29.412868758Z,false,2024-01-27T22:24:29.412868758Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:29.412868758Z,NA,2024-01-27T22:24:29.412868758Z,"[""waitress-touch-swimmer"",""pirate-drop-book"",""cowboy-kick-soldier"",""artist-examine-cake""]",2024-01-27T22:24:29.412868758Z,,,waitress-touch-swimmer,2024-01-27T22:24:29.412868758Z,touch,2024-01-27T22:24:29.412868758Z,"[""artist-examine-cake"",""cowboy-kick-soldier"",""pirate-drop-book"",""waitress-touch-swimmer""]",2024-01-27T22:24:29.412868758Z,"[""waitress-touch-swimmer"",""cowboy-kick-soldier"",""artist-examine-cake"",""pirate-drop-book""]",2024-01-27T22:24:29.412868758Z
01HN6GCDT0CCAF348QG9DTZNFN,,2024-01-27T22:24:29.504178305Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:29.504178305Z,false,2024-01-27T22:24:29.504178305Z,2,2024-01-27T22:25:06.978290139Z,Round 56,2024-01-27T22:24:29.504178305Z,60,2024-01-27T22:24:29.504178305Z,false,2024-01-27T22:24:29.504178305Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:29.504178305Z,NA,2024-01-27T22:24:29.504178305Z,"[""pirate-bounce-ball"",""pirate-slap-sailor"",""monk-chase-ballerina"",""artist-examine-palette""]",2024-01-27T22:24:29.504178305Z,,,artist-examine-palette,2024-01-27T22:24:29.504178305Z,examine,2024-01-27T22:24:29.504178305Z,"[""artist-examine-palette"",""pirate-slap-sailor"",""monk-chase-ballerina"",""pirate-bounce-ball""]",2024-01-27T22:24:29.504178305Z,"[""artist-examine-palette"",""pirate-slap-sailor"",""monk-chase-ballerina"",""pirate-bounce-ball""]",2024-01-27T22:24:29.504178305Z
01HN6GCDYCXDD9TJ27RXNR8448,,2024-01-27T22:24:29.644798827Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:29.644798827Z,false,2024-01-27T22:24:29.644798827Z,2,2024-01-27T22:25:06.418618381Z,Round 57,2024-01-27T22:24:29.644798827Z,61,2024-01-27T22:24:29.644798827Z,false,2024-01-27T22:24:29.644798827Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:29.644798827Z,NA,2024-01-27T22:24:29.644798827Z,"[""pirate-show-book-swimmer"",""pirate-show-hat-monk"",""pirate-show-book-soldier"",""pirate-show-hat-boxer""]",2024-01-27T22:24:29.644798827Z,,,pirate-show-book-soldier,2024-01-27T22:24:29.644798827Z,show,2024-01-27T22:24:29.644798827Z,"[""pirate-show-book-soldier"",""pirate-show-hat-monk"",""pirate-show-hat-boxer"",""pirate-show-book-swimmer""]",2024-01-27T22:24:29.644798827Z,"[""pirate-show-book-soldier"",""pirate-show-hat-boxer"",""pirate-show-book-swimmer"",""pirate-show-hat-monk""]",2024-01-27T22:24:29.644798827Z
01HN6GCE2827FH9ZPVGKTJ6J35,,2024-01-27T22:24:29.768267612Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:29.768267612Z,false,2024-01-27T22:24:29.768267612Z,2,2024-01-27T22:25:06.534652924Z,Round 58,2024-01-27T22:24:29.768267612Z,62,2024-01-27T22:24:29.768267612Z,false,2024-01-27T22:24:29.768267612Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:29.768267612Z,NA,2024-01-27T22:24:29.768267612Z,"[""pirate-drop-cake"",""artist-wash-ball"",""chef-cut-cake"",""monk-chase-boxer""]",2024-01-27T22:24:29.768267612Z,,,chef-cut-cake,2024-01-27T22:24:29.768267612Z,cut,2024-01-27T22:24:29.768267612Z,"[""monk-chase-boxer"",""artist-wash-ball"",""pirate-drop-cake"",""chef-cut-cake""]",2024-01-27T22:24:29.768267612Z,"[""chef-cut-cake"",""artist-wash-ball"",""monk-chase-boxer"",""pirate-drop-cake""]",2024-01-27T22:24:29.768267612Z
01HN6GCE7A5VZ7NDN45HE8472J,,2024-01-27T22:24:29.930639128Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:29.930639128Z,false,2024-01-27T22:24:29.930639128Z,2,2024-01-27T22:25:06.978290139Z,Round 59,2024-01-27T22:24:29.930639128Z,63,2024-01-27T22:24:29.930639128Z,false,2024-01-27T22:24:29.930639128Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:29.930639128Z,NA,2024-01-27T22:24:29.930639128Z,"[""ballerina-bite-apple"",""chef-cut-apple"",""artist-spill-cup"",""pirate-clean-ball""]",2024-01-27T22:24:29.930639128Z,,,ballerina-bite-apple,2024-01-27T22:24:29.930639128Z,bite,2024-01-27T22:24:29.930639128Z,"[""ballerina-bite-apple"",""pirate-clean-ball"",""artist-spill-cup"",""chef-cut-apple""]",2024-01-27T22:24:29.930639128Z,"[""ballerina-bite-apple"",""pirate-clean-ball"",""artist-spill-cup"",""chef-cut-apple""]",2024-01-27T22:24:29.930639128Z
01HN6GCEB1T6XVK61FBEYRQ1CA,,2024-01-27T22:24:30.049892101Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:30.049892101Z,false,2024-01-27T22:24:30.049892101Z,2,2024-01-27T22:25:07.238226545Z,Round 60,2024-01-27T22:24:30.049892101Z,64,2024-01-27T22:24:30.049892101Z,false,2024-01-27T22:24:30.049892101Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:30.049892101Z,NA,2024-01-27T22:24:30.049892101Z,"[""chef-give-ball-monk"",""chef-give-jug-sailor"",""chef-give-ball-doctor"",""chef-give-jug-clown""]",2024-01-27T22:24:30.049892101Z,,,chef-give-ball-monk,2024-01-27T22:24:30.049892101Z,give,2024-01-27T22:24:30.049892101Z,"[""chef-give-jug-clown"",""chef-give-jug-sailor"",""chef-give-ball-doctor"",""chef-give-ball-monk""]",2024-01-27T22:24:30.049892101Z,"[""chef-give-ball-monk"",""chef-give-jug-clown"",""chef-give-ball-doctor"",""chef-give-jug-sailor""]",2024-01-27T22:24:30.049892101Z
01HN6GCEGCWCAY0NVWEAZDQEWJ,,2024-01-27T22:24:30.22045479Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:30.22045479Z,false,2024-01-27T22:24:30.22045479Z,2,2024-01-27T22:25:07.748815138Z,Round 62,2024-01-27T22:24:30.22045479Z,66,2024-01-27T22:24:30.22045479Z,false,2024-01-27T22:24:30.22045479Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:30.22045479Z,NA,2024-01-27T22:24:30.22045479Z,"[""ballerina-trip-boxer"",""cowboy-poke-monk"",""waitress-open-book"",""ballerina-wash-gun""]",2024-01-27T22:24:30.22045479Z,,,ballerina-wash-gun,2024-01-27T22:24:30.22045479Z,wash,2024-01-27T22:24:30.22045479Z,"[""cowboy-poke-monk"",""waitress-open-book"",""ballerina-wash-gun"",""ballerina-trip-boxer""]",2024-01-27T22:24:30.22045479Z,"[""ballerina-wash-gun"",""waitress-open-book"",""cowboy-poke-monk"",""ballerina-trip-boxer""]",2024-01-27T22:24:30.22045479Z
01HN6GCEJY2R23KD4SC6R9YKGA,,2024-01-27T22:24:30.302877531Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:30.302877531Z,false,2024-01-27T22:24:30.302877531Z,2,2024-01-27T22:25:07.748815138Z,Round 63,2024-01-27T22:24:30.302877531Z,67,2024-01-27T22:24:30.302877531Z,false,2024-01-27T22:24:30.302877531Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:30.302877531Z,NA,2024-01-27T22:24:30.302877531Z,"[""cowboy-throw-gun-swimmer"",""cowboy-throw-gun-boxer"",""cowboy-throw-gun-doctor"",""cowboy-throw-gun-soldier""]",2024-01-27T22:24:30.302877531Z,,,cowboy-throw-gun-doctor,2024-01-27T22:24:30.302877531Z,throw,2024-01-27T22:24:30.302877531Z,"[""cowboy-throw-gun-swimmer"",""cowboy-throw-gun-soldier"",""cowboy-throw-gun-boxer"",""cowboy-throw-gun-doctor""]",2024-01-27T22:24:30.302877531Z,"[""cowboy-throw-gun-doctor"",""cowboy-throw-gun-swimmer"",""cowboy-throw-gun-soldier"",""cowboy-throw-gun-boxer""]",2024-01-27T22:24:30.302877531Z
01HN6GCENNK98T8SM16BS160C1,,2024-01-27T22:24:30.389807461Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:30.389807461Z,false,2024-01-27T22:24:30.389807461Z,2,2024-01-27T22:25:07.748815138Z,Round 64,2024-01-27T22:24:30.389807461Z,68,2024-01-27T22:24:30.389807461Z,false,2024-01-27T22:24:30.389807461Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:30.389807461Z,NA,2024-01-27T22:24:30.389807461Z,"[""artist-sniff-apple"",""pirate-wink-sailor"",""chef-burn-hat"",""pirate-smile-clown""]",2024-01-27T22:24:30.389807461Z,,,chef-burn-hat,2024-01-27T22:24:30.389807461Z,burn,2024-01-27T22:24:30.389807461Z,"[""pirate-smile-clown"",""pirate-wink-sailor"",""chef-burn-hat"",""artist-sniff-apple""]",2024-01-27T22:24:30.389807461Z,"[""chef-burn-hat"",""artist-sniff-apple"",""pirate-wink-sailor"",""pirate-smile-clown""]",2024-01-27T22:24:30.389807461Z
01HN6GCESQYEK6XT4SFR514W4H,,2024-01-27T22:24:30.519580974Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:30.519580974Z,false,2024-01-27T22:24:30.519580974Z,2,2024-01-27T22:25:07.748815138Z,Round 65,2024-01-27T22:24:30.519580974Z,69,2024-01-27T22:24:30.519580974Z,false,2024-01-27T22:24:30.519580974Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:30.519580974Z,NA,2024-01-27T22:24:30.519580974Z,"[""doctor-dance-cowboy"",""chef-fight-sailor"",""chef-step (on)-soldier"",""artist-sniff-cup""]",2024-01-27T22:24:30.519580974Z,,,chef-fight-sailor,2024-01-27T22:24:30.519580974Z,fight,2024-01-27T22:24:30.519580974Z,"[""artist-sniff-cup"",""doctor-dance-cowboy"",""chef-fight-sailor"",""chef-step (on)-soldier""]",2024-01-27T22:24:30.519580974Z,"[""chef-fight-sailor"",""artist-sniff-cup"",""chef-step (on)-soldier"",""doctor-dance-cowboy""]",2024-01-27T22:24:30.519580974Z
01HN6GCEY567TQJXE07FBJNGH0,,2024-01-27T22:24:30.661829172Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:30.661829172Z,false,2024-01-27T22:24:30.661829172Z,2,2024-01-27T22:25:08.022251375Z,Round 66,2024-01-27T22:24:30.661829172Z,70,2024-01-27T22:24:30.661829172Z,false,2024-01-27T22:24:30.661829172Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:30.661829172Z,NA,2024-01-27T22:24:30.661829172Z,"[""cowboy-carry-swimmer"",""ballerina-bump (into)-cake"",""artist-wash-jug"",""waitress-catch-doctor""]",2024-01-27T22:24:30.661829172Z,,,waitress-catch-doctor,2024-01-27T22:24:30.661829172Z,catch,2024-01-27T22:24:30.661829172Z,"[""ballerina-bump (into)-cake"",""artist-wash-jug"",""waitress-catch-doctor"",""cowboy-carry-swimmer""]",2024-01-27T22:24:30.661829172Z,"[""waitress-catch-doctor"",""ballerina-bump (into)-cake"",""cowboy-carry-swimmer"",""artist-wash-jug""]",2024-01-27T22:24:30.661829172Z
01HN6GCF2DNNBXDH3TNRPTXGDW,,2024-01-27T22:24:30.797600993Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:30.797600993Z,false,2024-01-27T22:24:30.797600993Z,2,2024-01-27T22:25:08.022251375Z,Round 67,2024-01-27T22:24:30.797600993Z,71,2024-01-27T22:24:30.797600993Z,false,2024-01-27T22:24:30.797600993Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:30.797600993Z,NA,2024-01-27T22:24:30.797600993Z,"[""cowboy-drag-jug"",""ballerina-yell-swimmer"",""chef-laugh (at)-burglar"",""chef-cut-banana""]",2024-01-27T22:24:30.797600993Z,,,chef-laugh (at)-burglar,2024-01-27T22:24:30.797600993Z,laugh (at),2024-01-27T22:24:30.797600993Z,"[""cowboy-drag-jug"",""ballerina-yell-swimmer"",""chef-cut-banana"",""chef-laugh (at)-burglar""]",2024-01-27T22:24:30.797600993Z,"[""chef-laugh (at)-burglar"",""cowboy-drag-jug"",""ballerina-yell-swimmer"",""chef-cut-banana""]",2024-01-27T22:24:30.797600993Z
01HN6GCF6QFAQBGKK8S3ZB66QE,,2024-01-27T22:24:30.936019325Z,01HN6G0GBFG8177MBEPWNE6RBC,2024-01-27T22:24:30.936019325Z,false,2024-01-27T22:24:30.936019325Z,2,2024-01-27T22:25:08.022251375Z,Round 68,2024-01-27T22:24:30.936019325Z,72,2024-01-27T22:24:30.936019325Z,false,2024-01-27T22:24:30.936019325Z,01HN6G0G7B2TZV6XK2HWEH4T98,2024-01-27T22:24:30.936019325Z,NA,2024-01-27T22:24:30.936019325Z,"[""chef-sell-cup-doctor"",""chef-sell-hat-ballerina"",""chef-sell-book-clown"",""chef-sell-cake-sailor""]",2024-01-27T22:24:30.936019325Z,,,chef-sell-cake-sailor,2024-01-27T22:24:30.936019325Z,sell,2024-01-27T22:24:30.936019325Z,"[""chef-sell-book-clown"",""chef-sell-hat-ballerina"",""chef-sell-cake-sailor"",""chef-sell-cup-doctor""]",2024-01-27T22:24:30.936019325Z,"[""chef-sell-cake-sailor"",""chef-sell-book-clown"",""chef-sell-cup-doctor"",""chef-sell-hat-ballerina""]",2024-01-27T22:24:30.936019325Z
